GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "42000","Pennsylvania",2,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",334421.8,348489.2,372690.7,388186.3,395633.3,409185.8,432634.7,450359.7,472940.6,502658.8,522993.8,512318.2,535335.5,563528.9,584880.3,589720.2,611421.7,635818.0,653328.9,671702.8,707043.4,729142.3,783825.6,833322.0,836778.3
 "42000","Pennsylvania",2,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",289405.2,301295.1,322048.2,336978.3,350987.6,366412.5,388722.8,400473.7,417928.7,441292.3,460473.2,462512.3,482145.1,502382.7,522830.1,521961.8,540060.9,558612.5,575436.1,592682.8,628240.0,646010.1,700266.7,732429.5,721561.1
 "42000","Pennsylvania",2,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",267974.6,284766.6,304664.5,318001.4,329972.2,349799.2,369088.3,388455.6,406055.2,423686.0,438745.7,435016.9,453398.2,470444.5,480776.1,492004.0,504907.8,518363.6,529679.4,548260.1,575550.5,590965.0,574141.6,635949.1,696633.7
 "42000","Pennsylvania",2,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),44702,43451,44635,45825,46801,46656,48069,49349,50343,50002,51879,52933,56014,57861,(NA)
 "42000","Pennsylvania",2,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),37447,36951,37812,38341,38465,38700,39286,39783,40373,40355,41786,42329,40567,44012,(NA)
 "42000","Pennsylvania",2,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",27309,28416,30339,31563,32084,33066,34860,36173,37803,40008,41467,40446,42098,44120,45638,45904,47469,49293,50574,51888,54468,56125,60320,64042,64506
 "42000","Pennsylvania",2,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",23633,24568,26217,27399,28464,29610,31322,32167,33405,35124,36510,36514,37915,39332,40796,40630,41929,43308,44545,45783,48397,49726,53890,56289,55624
 "42000","Pennsylvania",2,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",21883,23220,24801,25856,26760,28267,29739,31201,32456,33722,34787,34343,35654,36832,37515,38298,39200,40187,41003,42352,44338,45489,44184,48874,53703
 "42000","Pennsylvania",2,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),99.061,99.297,99.007,98.417,98.118,97.858,97.317,98.282,97.817,99.097,98.152,98.078,97.783,96.371,(NA)
 "42000","Pennsylvania",2,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),93.440,93.401,94.796,96.616,98.118,99.183,100.127,101.344,101.875,105.096,106.315,107.820,108.681,111.424,(NA)
 "42000","Pennsylvania",2,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",6657699,6764360,6905286,6915464,6887062,6875775,6951757,7053584,7152610,7265012,7278574,7101513,7119718,7217043,7284595,7350212,7434632,7510339,7593722,7662469,7763488,7772526,7412855,7650343,7978320
 "44000","Rhode Island",1,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),58771.6,58740.1,59866.6,58155.2,60777.3,62190.9
 "44000","Rhode Island",1,SASUMMARY,2,"..."," Real personal income (millions of constant (2012) dollars) 2/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),45685.2,44367.8,46844.5,47558.5,48960.4,47494.2,49590.4,50499.6,50845.9,51014.0,52025.0,54393.8,58170.3,59937.3,(NA)
 "44000","Rhode Island",1,SASUMMARY,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),37749.0,37270.5,38033.5,38309.1,38486.5,38283.8,39634.4,40092.0,40734.0,40539.9,41435.1,41782.0,40193.9,43543.6,(NA)
 "44000","Rhode Island",1,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),58771.6,60064.9,62526.9,62054.2,67236.7,72771.4
 "44000","Rhode Island",1,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",28349.7,29581.1,31875.3,33611.8,34965.7,36700.2,38541.5,39241.3,41162.0,42935.2,43768.6,42764.9,44973.9,46685.4,48186.5,48187.0,50045.1,51775.2,52514.5,54704.3,56918.9,60313.6,64756.6,69837.3,69514.2
 "44000","Rhode Island",1,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",24664.8,25716.9,27508.9,29068.5,30977.1,32823.5,34517.0,34893.2,36437.3,37835.1,38729.9,38833.9,40774.9,41727.4,43278.1,42748.9,44303.0,45712.1,46269.3,48355.1,50625.9,53517.0,57789.9,61341.2,59818.8
 "44000","Rhode Island",1,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",21942.1,23381.7,25334.1,26628.0,28057.2,29977.2,31565.7,33218.0,34571.9,35785.7,36327.7,35947.9,36596.5,37655.0,38060.7,39300.2,40862.3,42056.1,43101.6,44528.9,46506.6,47800.7,47361.2,53435.0,57771.2
 "44000","Rhode Island",1,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),43303,42109,44404,44924,46033,44463,46215,46874,46982,47021,47653,49696,53064,54707,(NA)
 "44000","Rhode Island",1,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),35781,35373,36052,36187,36185,35841,36937,37214,37638,37367,37953,38174,36666,39744,(NA)
 "44000","Rhode Island",1,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",27493,28432,30350,31795,32801,34256,35867,36746,38719,40608,41487,40588,42631,44099,45305,45112,46639,48058,48523,50423,52135,55105,59066,63663,63557
 "44000","Rhode Island",1,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",23920,24718,26192,27497,29059,30638,32121,32674,34275,35784,36711,36857,38651,39416,40690,40021,41287,42430,42753,44570,46371,48895,52711,55918,54692
 "44000","Rhode Island",1,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",21279,22474,24122,25189,26320,27981,29375,31105,32520,33846,34434,34118,34690,35569,35785,36792,38081,39037,39826,41044,42598,43673,43199,48711,52820
 "44000","Rhode Island",1,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),102.040,102.665,100.735,100.370,99.203,100.981,99.401,100.893,100.728,102.485,102.254,102.408,101.954,102.083,(NA)
 "44000","Rhode Island",1,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),96.250,96.569,96.451,98.533,99.203,102.349,102.270,104.037,104.907,108.689,110.758,112.580,113.316,118.029,(NA)
 "44000","Rhode Island",1,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",554761,566528,582589,585235,588125,594099,602389,605726,611113,617961,608884,588270,586329,591668,592954,602374,613103,626983,633419,638851,648727,650995,615668,640257,668802
 "45000","South Carolina",5,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),224937.6,231663.3,237511.4,233712.3,244854.0,250873.4
 "45000","South Carolina",5,SASUMMARY,2,"..."," Real personal income (millions of constant (2012) dollars) 2/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),172321.0,170425.8,170553.7,174603.0,181369.3,180701.9,190224.6,201425.4,206062.3,216054.4,222456.2,235950.8,249792.9,252155.0,(NA)
 "45000","South Carolina",5,SASUMMARY,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),151708.5,151836.9,153731.5,154888.5,156862.7,159827.9,165275.0,170738.6,174699.6,181929.1,188723.9,195019.6,194492.0,207502.5,(NA)
 "45000","South Carolina",5,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),224937.6,236561.7,248046.5,249482.2,271494.5,297546.3
 "45000","South Carolina",5,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",89751.9,94148.5,100705.3,104242.1,107305.3,111196.7,117451.8,124417.0,134174.2,143055.1,149954.4,146753.7,151745.9,160391.1,168271.2,170204.8,180837.7,192054.7,200027.4,210387.6,219942.1,234324.0,250288.3,274347.8,283245.8
 "45000","South Carolina",5,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",79000.7,82797.4,88902.1,92231.7,96795.1,101099.6,106931.2,112181.6,120366.3,128012.7,135314.9,135219.7,139620.1,146192.4,153536.0,153736.0,163645.6,172635.5,179244.4,189000.0,198319.8,210138.8,225754.9,244758.9,248592.2
 "45000","South Carolina",5,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",74708.7,80120.3,85734.9,89205.2,92798.8,97641.0,104869.7,112568.8,119796.4,127725.5,132802.1,131213.5,137523.2,143267.1,146268.9,151499.5,158383.2,164635.0,171615.5,178743.4,186670.7,194674.0,195695.6,222946.9,244163.4
 "45000","South Carolina",5,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),38048,37131,36806,37446,38580,38120,39694,41508,41961,43509,44305,46469,48686,48578,(NA)
 "45000","South Carolina",5,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),33497,33081,33175,33218,33367,33717,34488,35184,35575,36637,37586,38408,37907,39976,(NA)
 "45000","South Carolina",5,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",22900,23687,25025,25644,26122,26792,27892,29136,30789,32190,33110,31973,32747,34398,35794,35906,37735,39577,40732,42368,43804,46149,48772,52828,53618
 "45000","South Carolina",5,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",20157,20831,22092,22689,23564,24360,25394,26271,27621,28805,29877,29460,30130,31353,32660,32432,34148,35575,36500,38061,39498,41386,43991,47130,47058
 "45000","South Carolina",5,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",19062,20158,21305,21945,22591,23526,24904,26362,27490,28740,29323,28588,29678,30726,31114,31960,33050,33927,34947,35995,37178,38340,38134,42930,46220
 "45000","South Carolina",5,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),92.693,91.771,93.357,93.928,93.414,93.829,93.546,93.740,94.421,92.892,92.221,91.572,91.035,93.693,(NA)
 "45000","South Carolina",5,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),87.433,86.322,89.387,92.208,93.414,95.100,96.247,96.661,98.338,98.516,99.891,100.667,101.180,108.329,(NA)
 "45000","South Carolina",5,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",2191440,2240690,2279819,2256571,2248075,2263806,2305699,2356325,2418647,2482361,2472467,2367944,2357679,2427453,2453323,2500985,2564027,2636275,2700187,2759183,2843694,2882364,2825233,2938337,3067127
 "46000","South Dakota",4,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),51615.1,51937.8,52360.1,52692.1,55140.4,54959.3
 "46000","South Dakota",4,SASUMMARY,2,"..."," Real personal income (millions of constant (2012) dollars) 2/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),40604.5,38921.1,39836.5,42726.1,41563.0,42034.0,43294.0,45656.0,45635.7,47069.2,46229.0,48422.0,53347.4,55542.1,(NA)
 "46000","South Dakota",4,SASUMMARY,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),30241.6,30114.6,30603.9,31526.3,30947.1,31863.7,32464.8,34386.2,35288.7,37046.3,36478.8,37127.7,37167.5,41010.7,(NA)
 "46000","South Dakota",4,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),51615.1,53349.5,55007.4,56162.9,62607.1,68781.7
 "46000","South Dakota",4,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",18102.9,18948.9,20201.2,20892.2,20898.5,22822.7,24553.2,26005.4,27393.1,30342.5,32676.8,31827.1,33682.9,36655.0,37469.6,37840.2,39607.1,41160.1,41551.5,42989.3,45144.0,48031.4,52793.3,58627.9,62028.3
 "46000","South Dakota",4,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",16420.2,17094.1,18266.5,18899.3,19180.8,21246.3,22859.7,24042.1,25093.1,27765.3,29962.8,29768.6,31445.9,33901.4,34448.0,34575.1,36056.8,37402.5,37742.2,39331.7,41600.0,44320.5,48651.2,53531.0,56082.3
 "46000","South Dakota",4,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",13601.5,14515.8,15478.3,16210.3,16925.7,17949.6,19257.4,20635.7,22059.2,23113.0,24305.1,24461.5,25960.6,26959.6,28256.2,29077.0,30077.6,31107.4,32326.4,33741.1,35334.2,36488.0,36651.8,41173.7,44579.0
 "46000","South Dakota",4,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),50811,48225,48815,51905,49908,49969,51076,53578,53025,54092,52815,54869,60137,62032,(NA)
 "46000","South Dakota",4,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),37843,37314,37501,38299,37160,37879,38300,40353,41002,42574,41676,42071,41898,45803,(NA)
 "46000","South Dakota",4,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",24265,25251,26727,27563,27497,29883,31871,33534,34983,38330,40891,39435,41274,44530,44992,44983,46727,48302,48279,49404,51575,54426,59465,65421,68176
 "46000","South Dakota",4,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",22009,22780,24167,24934,25237,27819,29673,31002,32046,35074,37495,36885,38533,41184,41364,41102,42538,43893,43853,45200,47527,50221,54800,59734,61641
 "46000","South Dakota",4,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",18231,19344,20478,21386,22270,23503,24997,26610,28171,29197,30415,30309,31811,32751,33929,34566,35484,36505,37560,38776,40368,41346,41284,45944,48997
 "46000","South Dakota",4,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),85.981,87.233,88.755,87.964,91.182,90.175,90.490,89.181,89.262,87.555,91.395,91.863,90.721,90.147,(NA)
 "46000","South Dakota",4,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),81.102,82.054,84.980,86.354,91.182,91.396,93.103,91.959,92.965,92.855,98.997,100.988,100.831,104.229,(NA)
 "46000","South Dakota",4,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",490715,501684,512377,511664,509549,509653,518411,527756,538721,551970,561052,556495,558161,566491,574997,581234,589348,592644,597263,601254,610179,610325,606246,625510,647960
 "47000","Tennessee",5,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),355417.5,362363.7,370088.3,366555.2,396576.2,412101.3
 "47000","Tennessee",5,SASUMMARY,2,"..."," Real personal income (millions of constant (2012) dollars) 2/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),252507.5,254563.3,256833.7,264019.5,271551.3,271149.0,279172.5,293407.7,296180.0,307071.5,329541.0,338398.1,361140.2,376694.6,(NA)
 "47000","Tennessee",5,SASUMMARY,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),209263.6,209622.3,210160.7,213085.1,214215.3,215761.8,222388.1,228978.6,232710.3,241725.0,258185.4,259440.1,257743.8,281997.3,(NA)
 "47000","Tennessee",5,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),355417.5,369713.2,385819.5,390172.6,438180.0,485657.5
 "47000","Tennessee",5,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",139760.3,145231.9,153990.1,158125.3,162879.4,169929.5,179892.9,188177.6,200188.9,209746.8,218372.5,217094.7,227613.0,241431.7,252592.3,254464.6,263856.0,277356.1,286532.3,299307.7,316176.5,335496.9,359633.6,396986.1,411035.1
 "47000","Tennessee",5,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",125503.4,130429.3,138596.1,142199.1,149226.9,156883.6,166576.5,173077.8,182645.9,190829.2,200053.4,203315.5,212656.9,223730.9,234138.8,234048.4,241982.8,253158.6,260756.7,273678.9,290812.0,308574.5,331362.0,362441.2,370352.5
 "47000","Tennessee",5,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",110838.2,118130.0,126062.1,129837.3,134468.3,140450.8,149040.8,158759.9,168002.1,177300.9,181564.3,178900.4,186470.4,194909.6,200595.3,204743.2,213045.3,219728.3,228864.4,239992.1,250276.2,260801.1,261449.0,297834.4,326338.0
 "47000","Tennessee",5,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),40418,40368,40406,41225,42016,41666,42565,44369,44389,45563,48415,49312,52187,54005,(NA)
 "47000","Tennessee",5,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),33496,33242,33063,33272,33144,33155,33907,34626,34877,35867,37932,37806,37246,40428,(NA)
 "47000","Tennessee",5,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",25091,25756,26998,27496,28102,29059,30435,31410,32878,33963,34954,34427,35809,37698,39082,39102,40230,41942,42943,44411,46452,48889,51928,56970,58292
 "47000","Tennessee",5,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",22532,23131,24299,24727,25747,26828,28182,28889,29997,30900,32022,32241,33456,34934,36227,35965,36895,38283,39080,40609,42725,44966,47846,52012,52522
 "47000","Tennessee",5,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",19899,20950,22102,22577,23201,24018,25215,26499,27592,28709,29062,28370,29336,30434,31037,31462,32483,33227,34300,35610,36770,38004,37751,42741,46280
 "47000","Tennessee",5,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),92.050,90.837,92.804,93.355,93.843,93.551,93.185,93.131,94.288,93.105,89.579,91.214,90.541,90.854,(NA)
 "47000","Tennessee",5,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),86.826,85.444,88.857,91.647,93.843,94.818,95.875,96.032,98.199,98.741,97.029,100.274,100.632,105.047,(NA)
 "47000","Tennessee",5,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",3339584,3397301,3459310,3421028,3408736,3433444,3507915,3572054,3643561,3702458,3677116,3523871,3515815,3589026,3635172,3689682,3772755,3859498,3951859,4033011,4120203,4169016,4121045,4301472,4506394
 "48000","Texas",6,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1667313.0,1746543.3,1802912.8,1772185.6,1873473.4,1924007.5
 "48000","Texas",6,SASUMMARY,2,"..."," Real personal income (millions of constant (2012) dollars) 2/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1056778.5,1011036.6,1050296.1,1127859.3,1176886.0,1188512.3,1256278.4,1277568.1,1267263.9,1346399.1,1402409.9,1443763.7,1484887.2,1556765.2,(NA)
 "48000","Texas",6,SASUMMARY,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),798674.1,802445.5,821953.1,855433.3,873935.7,894965.1,930924.3,966868.6,998939.1,1035745.1,1064172.6,1081690.7,1064976.8,1169659.2,(NA)
 "48000","Texas",6,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1667313.0,1808026.9,1860108.3,1798596.1,2087490.9,2402137.2
 "48000","Texas",6,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",514882.6,543797.6,591738.3,631080.2,639443.1,664814.9,696381.3,754775.9,827439.7,878902.4,968499.3,923470.7,982052.8,1074858.0,1142887.5,1173747.4,1257639.6,1281170.1,1276330.6,1367826.0,1463789.8,1536597.0,1611228.3,1789719.4,1879419.6
 "48000","Texas",6,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",455832.1,481679.7,521390.5,559657.2,580684.5,609547.1,640276.9,685452.2,746384.0,790296.2,865085.6,853417.3,904297.0,977508.0,1039910.4,1058273.2,1130364.6,1150103.6,1154954.4,1229845.2,1332400.2,1393839.4,1470385.4,1617640.5,1673654.8
 "48000","Texas",6,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",403961.3,434253.6,471789.1,498380.3,516406.1,541303.2,575309.8,619901.3,661402.9,702394.8,734122.6,733954.6,771625.4,817807.6,857088.0,893984.9,947259.9,987452.9,1022736.1,1073168.0,1124761.1,1168996.3,1176164.4,1343753.1,1473924.0
 "48000","Texas",6,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),43473,40765,41614,44005,45168,44954,46688,46628,45536,47758,49189,50030,50822,52722,(NA)
 "48000","Texas",6,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),32855,32354,32567,33376,33541,33851,34597,35288,35894,36739,37325,37484,36450,39612,(NA)
 "48000","Texas",6,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",25543,26452,28253,29601,29481,30176,31097,33136,35422,36879,39841,37234,38910,41937,43863,44396,46739,46760,45862,48518,51341,53247,55118,60548,62586
 "48000","Texas",6,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",22613,23430,24894,26251,26772,27668,28591,30093,31952,33161,35587,34410,35830,38139,39911,40028,42009,41976,41500,43624,46733,48300,50300,54726,55734
 "48000","Texas",6,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",20040,21123,22526,23377,23808,24570,25690,27215,28314,29473,30200,29593,30573,31908,32894,33814,35204,36040,36749,38066,39450,40509,40235,45460,49082
 "48000","Texas",6,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),97.512,97.326,98.108,97.447,98.086,98.491,98.751,98.890,98.436,97.439,97.831,98.528,98.745,98.502,(NA)
 "48000","Texas",6,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),91.978,91.547,93.935,95.664,98.086,99.825,101.601,101.971,102.519,103.338,105.968,108.314,109.749,113.889,(NA)
 "48000","Texas",6,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",11541749,11761409,12138771,12284685,12291965,12374943,12588075,13003916,13493483,14008293,14365985,14202860,14262584,14681517,15095946,15532152,16001898,16414554,16683280,17104407,17608884,17901639,17700743,18559325,19631436
 "49000","Utah",7,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),172075.0,182106.0,192698.7,194753.7,209975.2,213898.3
 "49000","Utah",7,SASUMMARY,2,"..."," Real personal income (millions of constant (2012) dollars) 2/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),98478.8,92355.2,95815.5,98660.1,103862.9,106427.7,112153.6,120716.5,127334.3,129351.7,140263.3,147395.7,162511.4,171487.3,(NA)
 "49000","Utah",7,SASUMMARY,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),80402.1,77099.7,79861.7,79792.6,82570.4,85517.8,89678.0,94078.2,99398.4,101466.5,109539.1,112126.9,115765.3,130179.0,(NA)
 "49000","Utah",7,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),172075.0,186805.7,201285.4,205666.3,232125.1,256369.9
 "49000","Utah",7,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",48098.5,50670.0,54230.6,56788.7,58508.6,60770.4,64795.0,70661.8,78561.1,85528.5,89967.8,86594.7,88940.5,95881.7,101928.1,105028.0,111056.4,119661.5,126540.6,134546.7,144645.5,155673.6,169940.2,190468.3,201011.8
